@relation FeatureTable

@attribute time numeric
@attribute source string
@attribute destination string
@attribute protocol {Udp,Arp,Tcp}
@attribute length numeric
@attribute caplen numeric
@attribute hlen numeric
@attribute version numeric
@attribute 'output ' numeric

@data
1474189462001,2008,2008,Udp,56,56,8,0,0
1474189462001,2007,2007,Udp,56,56,8,0,0
1474189462002,58784,10505,Udp,139,139,8,0,0
1474189462104,1900,1900,Udp,548,548,8,0,0
1474189462104,1900,1900,Udp,577,577,8,0,0
1474189462104,0.0.0.0,0.0.0.0,Arp,42,42,6,0,0
1474189462104,2008,2008,Udp,56,56,8,0,0
1474189462104,2007,2007,Udp,56,56,8,0,0
1474189462104,5353,5353,Udp,102,102,8,0,0
1474189462105,5353,5353,Udp,74,74,8,0,0
1474189462105,5353,5353,Udp,82,82,8,0,0
1474189462105,5353,5353,Udp,54,54,8,0,0
1474189462105,5353,5353,Udp,102,102,8,0,0
1474189462106,80,50219,Tcp,1514,1514,5,0,0
1474189462106,80,50219,Tcp,196,196,5,0,0
1474189462106,50219,80,Tcp,54,54,5,0,0
1474189462106,5353,5353,Udp,74,74,8,0,0
1474189462106,5353,5353,Udp,82,82,8,0,0
1474189462106,5353,5353,Udp,54,54,8,0,0
1474189462327,61827,53,Udp,79,79,8,0,0
1474189462409,60255,10505,Udp,139,139,8,0,0
1474189462411,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462411,1900,1900,Udp,511,511,8,0,0
1474189462411,2008,2008,Udp,56,56,8,0,0
1474189462411,2007,2007,Udp,56,56,8,0,0
1474189462412,80,50219,Tcp,719,719,5,0,0
1474189462412,53,61827,Udp,359,359,8,0,0
1474189462414,51158,443,Tcp,66,66,8,0,0
1474189462416,443,51158,Tcp,66,66,8,0,0
1474189462416,51158,443,Tcp,54,54,5,0,0
1474189462417,51158,443,Tcp,571,571,5,0,0
1474189462419,443,51158,Tcp,60,60,5,0,0
1474189462431,50219,80,Tcp,356,356,5,0,0
1474189462433,80,50219,Tcp,60,60,5,0,0
1474189462511,63280,10505,Udp,131,131,8,0,0
1474189462511,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462512,2008,2008,Udp,56,56,8,0,0
1474189462512,2007,2007,Udp,56,56,8,0,0
1474189462614,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462614,58191,1900,Udp,216,216,8,0,0
1474189462614,2008,2008,Udp,56,56,8,0,0
1474189462615,2007,2007,Udp,56,56,8,0,0
1474189462818,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462818,2008,2008,Udp,56,56,8,0,0
1474189462818,2007,2007,Udp,56,56,8,0,0
1474189462819,0.0.0.0,0.0.0.0,Arp,60,60,6,0,0
1474189462819,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462819,0.0.0.0,0.0.0.0,Arp,56,56,6,0,0
1474189462820,49362,10505,Udp,128,128,8,0,0
1474189462921,2008,2008,Udp,56,56,8,0,0
1474189462921,2007,2007,Udp,56,56,8,0,0
1474189463024,1900,1900,Udp,491,491,8,0,0
1474189463024,1900,1900,Udp,520,520,8,0,0
1474189463024,2008,2008,Udp,56,56,8,0,0
1474189463024,2007,2007,Udp,56,56,8,0,0
1474189463077,137,137,Udp,92,92,8,0,0
1474189463077,443,51158,Tcp,210,210,5,0,0
1474189463078,51158,443,Tcp,105,105,5,0,0
1474189463080,443,51158,Tcp,60,60,5,0,0
1474189463081,51158,443,Tcp,107,107,5,0,0
1474189463081,51158,443,Tcp,104,104,5,0,0
1474189463081,51158,443,Tcp,96,96,5,0,0
1474189463082,51158,443,Tcp,291,291,5,0,0
1474189463083,443,51158,Tcp,60,60,5,0,0
1474189463083,443,51158,Tcp,60,60,5,0,0
1474189463083,443,51158,Tcp,60,60,5,0,0
1474189463083,443,51158,Tcp,60,60,5,0,0
