time,source,destination,protocol,length,caplen,hlen,version,output 
1473407308212,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308230,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308239,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308267,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308312,137,137,Udp,92,92,8,00
1473407308367,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308420,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308460,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308477,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308494,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308497,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308527,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308551,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308557,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308561,137,137,Udp,92,92,8,00
1473407308697,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308710,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308712,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308713,51543,1900,Udp,175,175,8,00
1473407308747,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308750,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308760,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308822,137,137,Udp,92,92,8,00
1473407308823,58333,5355,Udp,64,64,8,00
1473407308830,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308832,137,137,Udp,92,92,8,00
1473407308834,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308835,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308857,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308920,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308920,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407308937,137,137,Udp,92,92,8,00
1473407308994,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308997,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407308997,0.0.0.0,0.0.0.0,Icmp,60,60,8,00
1473407309030,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309030,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309040,0.0.0.0,0.0.0.0,Icmp,98,98,8,00
1473407309125,0.0.0.0,0.0.0.0,Arp,60,60,6,00
1473407309210,0.0.0.0,0.0.0.0,Arp,60,60,6,00
